ID,POET,POEM,VERSE,PART2,PART1,ERA,POEM_METER,VERSE_METER
540,Al Harith Ibn Hiliza,Moallaqa,95,جِعْ لَهُمْ شَامَةٌ وَلَا زَهْرَاءُ,وَأَتَوْهُمْ يَسْتَرْجِعُونَ فَلَمْ تَرْ,Before Islam: VIth century,khafif_complete,khafif_complete
542,Al Harith Ibn Hiliza,Moallaqa,96,وَلَا يُبْرِدُ الغَلِيلَ المَاءُ,ثُمَّ فَاؤُوا مِنْهُمْ بِقَاصِمَةِ الظَّهْرِ,Before Islam: VIth century,khafif_complete,khafif_complete
543,Al Harith Ibn Hiliza,Moallaqa,97,لَا رَأْفَةٌ وَلَا إِبْقَاءُ,ثُمَّ خَيْلٌ مِنْ بَعْدِ ذَاكَ مَعَ الغَلَّاقِ,Before Islam: VIth century,khafif_complete,khafif_complete
541,Al Harith Ibn Hiliza,Moallaqa,98,نِطَاعٍ لَهُمْ عَلَيْهِمْ دُعَاءُ,لَمْ يُخَلُّوا بَنِي رِزَاحٍ بِبَرْقَاءِ,Before Islam: VIth century,khafif_complete,khafif_complete
538,Al Harith Ibn Hiliza,Moallaqa,99,جَمَّعَتْ مِنْ مُحَارِبٍ غَبْرَاءُ,أَمْ عَلَيْنَا جَرَّى حَنِيفَةَ أَمَّا,Before Islam: VIth century,khafif_complete,khafif_complete
544,Al Harith Ibn Hiliza,Moallaqa,100,الحَيَارَيْنِ وَالبَلَاءُ بَلَاءُ,وَهُوَ الرَّبُّ وَالشَّهِيدُ عَلَى يَوْمِ,Before Islam: VIth century,khafif_complete,khafif_complete
537,Al Harith Ibn Hiliza,Moallaqa,101,بِنَهَابٍ يَصَمُّ مِنْهَا الحُدَاءُ,تَرَكُوهُمْ مُلَحَّبِينَ فَآبُوا,Before Islam: VIth century,khafif_complete,khafif_complete
401,Al Hays Bays,Wa Bilqasri Arihi,1,بِهِ يَمْنَعُ الذِّمَارُ,وَبِالقَصْرِ أَرْيِحِيٌّ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
402,Al Hays Bays,Wa Bilqasri Arihi,2,وَإِنْ صَالَ فَهْوَ نَارُ,إِذَا جَادَ فَهْوَ غَيْثٌ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
403,Al Hays Bays,Wa Bilqasri Arihi,3,ظُبَى البِيضِ وَالقُطَارُ,حَسُودَاهُ فِي عُلَاهُ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
404,Al Hays Bays,Wa Bilqasri Arihi,4,وَعَنْ عَارِهَا نَوَارُ,أَنِيسٌ إِلَى المَعَالِي,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
405,Al Hays Bays,Wa Bilqasri Arihi,5,لِطُرَّاقِهِ نَهَارُ,سَنَا البِشْرِ فِي دُجَاهُ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
406,Al Hays Bays,Wa Bilqasri Arihi,6,كَمَا خَافَتِ العِشَارُ,تَخَافُ الكُمَاةُ مِنْهُ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
407,Al Hays Bays,Wa Bilqasri Arihi,7,وَمِنْ كُومِهِ الشِّفَارُ,فَتَرْوَى مِنَ الكُمَاتِي,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
408,Al Hays Bays,Wa Bilqasri Arihi,8,إِذَا عُدِّدَ الفَخَارُ,جَمَالُ الوَرَى المُشَارُ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
409,Al Hays Bays,Wa Bilqasri Arihi,9,وَفِي عِطْفِهِ وَقَارُ,عَلَى عَزْمِهِ مَضَاؤُ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
410,Al Hays Bays,Wa Bilqasri Arihi,10,لِزَانَئْيِهِ عِثَارُ,فَفِي السَّلْمِ طُودُ حُلْمٍ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
411,Al Hays Bays,Wa Bilqasri Arihi,11,جَرِيٌّ بِهِ سُعَارُ,وَفِي الحَرْبِ لَيْثُ غَابٍ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
412,Al Hays Bays,Wa Bilqasri Arihi,12,إِلَى السَّائِلِ اعْتِذَارُ,وَفِي الجُودِ وَهْوَ جَمٌّ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
413,Al Hays Bays,Wa Bilqasri Arihi,13,وَمَسْعَاتِهِ عِطَارُ,عَلَى الجَوِّ مِنْ نَدَاهُ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
414,Al Hays Bays,Wa Bilqasri Arihi,14,ضْلِ وَالصَّاحِبِ المُشَارِ,رَضِيُّ الاِمَامِ ذُو الفَ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
415,Al Hays Bays,Wa Bilqasri Arihi,15,إِذَا أُسْلِمَ الجِوَارُ,مُجِيرُ الأَنَامِ يَحْمِي,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
416,Al Hays Bays,Wa Bilqasri Arihi,16,فَتِ وَالمُرْتَضَى اخْتِيَارُ,فَيَا مُرْتَضَى الخِلَا,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
418,Al Hays Bays,Wa Bilqasri Arihi,17,مُ كَرَّارَةً تُدَارُ,هَنِيئًا لَكَ المَوَاسِ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
419,Al Hays Bays,Wa Bilqasri Arihi,18,وَفِيهَا بِكَ افْتِخَارُ,عَلَيْهَا بِكَ اغْتِبَاطُ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
420,Al Hays Bays,Wa Bilqasri Arihi,19,لِمَا تَأْمُرُ ائْتِمَارُ,وَعُمِّرْتَ أَلْفَ عِيدٍ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
421,Al Hays Bays,Wa Bilqasri Arihi,20,فِي قُطْبِهَا شِعَارُ,مُطَاعًا لَكَ السَّعَادَةُ,Ayoubi: XIIth - XIIIth,modarii_complete,modarii_complete
478,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,1,أَقِيَامُ السَّاعَةِ مَوْعِدُهُ,يَا لَيْلُ الصَّبُّ مَتَى غَدُهُ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
479,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,2,أَسَفٌ لِلْبَيْنِ يُرَدِّدُهُ,رَقَدَ السُّمَّارُ فَأَرَّقَهُ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
480,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,3,مِمَّا يَرْعَاهُ وَيَرْصُدُهُ,فَبَكَاهُ النَّجْمُ وَرَقَّ لَهُ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
481,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,4,خَوْفُ الوَاشِينَ يُشَرِّدُهُ,كَلِفٌ بِغَزَالٍ ذِي هَيَفٍ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
482,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,5,فِي النَّوْمِ فَعَزَّ تَصَيُّدُهُ,نَصَبَتْ عَيْنَايَ لَهُو شَرَكًا,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
483,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,6,لِلسِّرْبِ سَبَانِي أَغْيَدُهُ,وَكَفَى عَجَبًا أَنِّي قَنَصٌ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
484,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,7,أَهْوَاهُ وَلَا أَتَعَبَّدُهُ,صَنَمٌ لِلْفِتْنَةِ مُنْتَصِبٌ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
485,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,8,سَكْرَانُ اللَّحْظِ مُعَرْبِدُهُ,صَاحٍ وَالخَمْرُ جَنَى فَمِهِ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
486,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,9,وَكَأَنَّ نُعَاسًا يُغْمِدُهُ,يَنْضُو مِنْ مُقْلَتِهِ سَيْفًا,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
487,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,10,وَالوَيْلُ لِمَنْ يَتَقَلَّدُهُ,فَيُرِيقُ دَمَ العُشَّاقِ بِهِ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
488,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,11,عَيْنَاهُ وَلَمْ تَقْتُلْ يَدَهُ,كَلَّا لَا ذَنْبَ لِمَنْ قَتَلَتْ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
489,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,12,وَعَلَى خَدَّيْهِ تَوَرُّدُهُ,يَا مَنْ جَحَدَتْ عَيْنَاهُ دَمِي,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
490,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,13,فَعَلَامَ جُفُونُكَ تَجْحَدُهُ,خَدَّاكَ قَدِ اعْتَرَفَا بِدَمِي,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
491,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,14,وَأَظُنُّكَ لَا تَتَعَمَّدُهُ,إِنِّي لَأُعِيذُكَ مِنْ قَتْلِي,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
492,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,15,فَلَعَلَّ خَيَالَكَ يُسْعِدُهُ,بِاللَّهِ هَبِ المُشْتَاقَ كَرَى,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
493,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,16,صَبٍّ يُدْنِيكَ وَتُبْعِدُهُ,مَا ضَرَّكَ لَوْ دَاوَيْتَ ضَنَى,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
494,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,17,فَلْيَبْكِ عَلَيْهِ عَوَّدُهُ,لَمْ يُبْقِ هَوَاكَ لَهُو رَمَقًا,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
495,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,18,هَلْ مِنْ نَظَرٍ يَتَزَوَّدُهُ,وَغَدًا يَقْضِي أَوْ بَعْدَ غَدٍ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
496,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,19,بِالدَّمْعِ يَفِيضُو مَوْرِدُهُ,يَا أَهْلَ الشَّوْقِ لَنَا شَرَقٌ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
497,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,20,وَظُرُوفُ الدَّهْرِ تُبَعِّدُهُ,يَهْوِى المُشْتَاقُ لِقَاءَكُمُ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
498,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,21,لَوْلَا الأَيَّامُ تُنَكِّدُهُ,مَا أَحْلَى الوَصْلَ وَأَعْذَبَهُ,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
499,Al Hosari Al Qayrawani,Ya Laylo Al Sabbo,22,لِفُؤَادِي كَيْفَ تَجَلُّدُهُ,بِالبَيْنِ وَبِالهِجْرَانِ فَيَا,Andaloussi: VIIIth - XVIth,motadaarak_complete,motadaarak_complete
1227,Al Khansae,Alaa Abki 3laa Sakhr,1,إِذَا الحَرْبُ هَرَّتْ وَاسْتَمَرَّ مَرِيرُهَا,أَلَا ابْكِي عَلَى صَخْرٍ وَصَخْرٌ ثِمَالُنَا,Before Islam: VIth century,tawil_complete,tawil_complete
1228,Al Khansae,Alaa Abki 3laa Sakhr,2,عَلَى صَعْبِهَا حَتَّى اسْتَقَامَ عَسِيرُهَا,أَقَامَ جَنَاحَيْ رَبْعِهَا وَتَرَافَدُوا,Before Islam: VIth century,tawil_complete,tawil_complete
1229,Al Khansae,Alaa Abki 3laa Sakhr,3,مَنَاكِبُهَا مَسْمُومَةٌ وَنُحُورُهَا,بِبَارِقَةٍ لِلْمَوْتِ فِيهَا عَجَاجَةٌ,Before Islam: VIth century,tawil_complete,tawil_complete
1230,Al Khansae,Alaa Abki 3laa Sakhr,4,هَمَاهِمُ أَبْطَالٍ قَلِيلٌ فُتُورُهَا,أَهَلَّ بِهَا وَكْفُ الدِّمَاءِ وَرَعْدُهَا,Before Islam: VIth century,tawil_complete,tawil_complete
1231,Al Khansae,Alaa Abki 3laa Sakhr,5,وَصَخْرٌ إِذَا خَانَ الرِّجَالُ يُطِيرُهَا,فَصَخْرٌ لَدَيْهَا مِدْرَهُ الحَرْبِ كُلَّهَا,Before Islam: VIth century,tawil_complete,tawil_complete
1232,Al Khansae,Alaa Abki 3laa Sakhr,6,صَفَاهَا وَمَا إِنْ كَالصُّخُورِ صُخُورُهَا,مِنَ الهَضْبَةِ العُلْيَا الَّتِي لَيْسَ كَالصَّفَا,Before Islam: VIth century,tawil_complete,tawil_complete
1233,Al Khansae,Alaa Abki 3laa Sakhr,7,مَنِيعُ الذَّرَى عَالٍ عَلَى مَنْ يُثِيرُهَا,لَهَا شَرَفَاتٌ لَا تُنَالُ وَمَنْكِبٌ,Before Islam: VIth century,tawil_complete,tawil_complete
1234,Al Khansae,Alaa Abki 3laa Sakhr,8,وَأُخْرَى بِأَطْرَافِ القَنَاةِ شُقُورُهَا,لَهُ بَسْطَتَا مَجْدٍ فَكَفٌّ مُفِيدَةٌ,Before Islam: VIth century,tawil_complete,tawil_complete
1235,Al Khansae,Alaa Abki 3laa Sakhr,9,إِذَا مَلَّ عَنْهَا ذَاتَ يَوْمٍ ضَجُورُهَا,مَنِ الحَرْبُ رَبَّتْهُ فَلَيْسَ بِسَائِمٍ,Before Islam: VIth century,tawil_complete,tawil_complete
1236,Al Khansae,Alaa Abki 3laa Sakhr,10,بِهِ عَنْ حِيَالٍ مُلْقِحٍ مَنْ يَبُورُهَا,إِذَا مَا اقْمَطَرَّتْ لِلْمَغَارِ وَأَيْقَنَتْ,Before Islam: VIth century,tawil_complete,tawil_complete
1373,Al Khansae,Marahat 3ayni,1,بَعْدَ صَخْرٍ عَطِفَهْ,مَرِهَتْ عَيْنِي فَعَيْنِي,Before Islam: VIth century,ramal_partial,ramal_partial
1374,Al Khansae,Marahat 3ayni,2,فَوْقَ خَدِّي وَكِفَهْ,فَدُمُوعُ العَيْنِ مِنِّي,Before Islam: VIth century,ramal_partial,ramal_partial
1375,Al Khansae,Marahat 3ayni,3,بِعَكِيكٍ ذَرِفَهْ,طَرَفَتْ حُنْدُرَ عَيْنِي,Before Islam: VIth century,ramal_partial,ramal_partial
1376,Al Khansae,Marahat 3ayni,4,بِالرَّدَى مُعْتَرِفَهْ,إِنَّ نَفْسِي بَعْدَ صَخْرٍ,Before Islam: VIth century,ramal_partial,ramal_partial
1377,Al Khansae,Marahat 3ayni,5,لَيْسَ يُحْكَى بِالصِفَهْ,وَبِهَا مِنْ صَخْرَ شَيْءٌ,Before Islam: VIth century,ramal_partial,ramal_partial
1378,Al Khansae,Marahat 3ayni,6,فَهْيَ حَرَّى أَسِفَهْ,وَبِنَفْسِي لَهُمُومٌ,Before Islam: VIth century,ramal_partial,ramal_partial
1379,Al Khansae,Marahat 3ayni,7,كُلَّ يَوْمٍ كَلِفَهْ,وَبِذِكْرَى صَخْرَ نَفْسِي,Before Islam: VIth century,ramal_partial,ramal_partial
1380,Al Khansae,Marahat 3ayni,8,وَرُبًى لِلنُّطَفَهْ,إِنَّ صَخْرًا كَانَ حِصْنًا,Before Islam: VIth century,ramal_partial,ramal_partial
1381,Al Khansae,Marahat 3ayni,9,لِلْعَجُوزِ الخَرِفَهْ,وَغِيَاثًا وَرَبِيعًا,Before Islam: VIth century,ramal_partial,ramal_partial
1382,Al Khansae,Marahat 3ayni,10,أَوْ جَنُوبٌ عَصِفَهْ,وَإِذَا هَبَّتْ شَمَالٌ,Before Islam: VIth century,ramal_partial,ramal_partial
1383,Al Khansae,Marahat 3ayni,11,وَالبِكَارَ الخَلِفَهْ,نَحَرَ الكُومَ الصَّفَايَا,Before Islam: VIth century,ramal_partial,ramal_partial
1384,Al Khansae,Marahat 3ayni,12,فَتَرَاهَا سَدِفَهْ,يَمْلَأُ الجَفْنَةَ شَحْمًا,Before Islam: VIth century,ramal_partial,ramal_partial
1385,Al Khansae,Marahat 3ayni,13,نَحْوَهَا مُزْدَلِفَهْ,وَتَرَى الهُلَّاكَ شَبْعَى,Before Islam: VIth century,ramal_partial,ramal_partial
1386,Al Khansae,Marahat 3ayni,14,دَسِمَاتٍ غَدِفَهْ,وَتَرَى الأَيْدِيَ فِيهَا,Before Islam: VIth century,ramal_partial,ramal_partial
1387,Al Khansae,Marahat 3ayni,15,كَقَطًا مُخْتَلِفَهْ,وَارِدَاتٍ صَادِرَاتٍ,Before Islam: VIth century,ramal_partial,ramal_partial
1388,Al Khansae,Marahat 3ayni,16,فِي حِيَاضٍ لَقِفَهْ,كَدَبُورٍ وَشَمَالٍ,Before Islam: VIth century,ramal_partial,ramal_partial
1389,Al Khansae,Marahat 3ayni,17,وَلَهُو مُؤْتَلِفَهْ,يَتَفَرَّقْنَ شُعُوبًا,Before Islam: VIth century,ramal_partial,ramal_partial
1390,Al Khansae,Marahat 3ayni,18,أَصْبَحَتْ لِي ظَلِفَهْ,فَلَئِنْ أَجْرُعُ صَخْرٍ,Before Islam: VIth century,ramal_partial,ramal_partial
1391,Al Khansae,Marahat 3ayni,19,رَوْضَةً مُؤْتَنِفَهْ,إِنَّهَا كَانَتْ زَمَانًا,Before Islam: VIth century,ramal_partial,ramal_partial
2608,Al Manfalouti,Ayyoha Al Fatiko Al Athiimo,1,كُلَّ يَوْمٍ تَكِيدُ لِلتَّاجِ كَيْدَا,أَيُّهَا الفَاتِكُ الأَثِيمُ رُوَيْدًا,Modern,khafif_complete,khafif_complete
2609,Al Manfalouti,Ayyoha Al Fatiko Al Athiimo,2,فَلَكًا دَائِرًا وَأَخْذًا وَرَدَّا,لَا أَرَى التَّاجَ فِي البَرِيَّةِ إِلَّا,Modern,khafif_complete,khafif_complete
2610,Al Manfalouti,Ayyoha Al Fatiko Al Athiimo,3,مَاشِيًا فِي العُصُورِ عَهْدًا فَعَهْدَا,يَتَخَطَّى الرُّءُوسَ رَأْسًا فَرَأْسَا,Modern,khafif_complete,khafif_complete
2611,Al Manfalouti,Ayyoha Al Fatiko Al Athiimo,4,أَعْجَزَ الدَّهْرَ بَأْسَهُ أَنْ يُهَدَّا,فَمُحَالٌ أَنْ يَهْدِمَ المَرْءُ صَرْحًا,Modern,khafif_complete,khafif_complete
2612,Al Manfalouti,Ayyoha Al Fatiko Al Athiimo,5,لَكَ فِيهِمْ لَوْ كُنْتَ تَحْمِلُ حِقْدَا,عَبَثًا تُقْتَلُ المُلُوكُ وَعُذْراً,Modern,khafif_complete,khafif_complete
2613,Al Manfalouti,Ayyoha Al Fatiko Al Athiimo,6,وَيَرَى الخُطَّةَ الدَّنِيئَةَ حَمْدَا,آفَةُ العَقْلِ أَنْ يَرَى الحَمْدَ ذَمًّا,Modern,khafif_complete,khafif_complete
2614,Al Manfalouti,Ayyoha Al Fatiko Al Athiimo,7,تَ وَمَنْ لَا يَرَى مِنَ المَوْتِ بُدَّا,لَا يُبَالِي بِالمَوْتِ مَنْ عَرَفَ المَوْ,Modern,khafif_complete,khafif_complete
2615,Al Manfalouti,Ayyoha Al Fatiko Al Athiimo,8,كُلُّ حَيٍّ تَرَاهُ يَطْلُبُ حَدَّا,غَيْرَ أَنَّ الآجَالَ فِينَا حُدُودٌ,Modern,khafif_complete,khafif_complete
2616,Al Manfalouti,Ayyoha Al Fatiko Al Athiimo,9,كَانَ لَوْلَاكَ فِي السَّمَاكِينَ بُعْدَا,أَيُّ جَفْنٍ أَجْرَيْتَ مِنْهُ دُمُوعًا,Modern,khafif_complete,khafif_complete
